x,y,z
0.02055363321799307,0.20773869346733662,0.051
0.02055363321799307,0.2074371859296482,0.051
0.02055363321799307,0.20713567839195973,0.051
0.02055363321799307,0.2068341708542713,0.051
0.020968858131487897,0.20653266331658288,0.051
0.021384083044982724,0.20623115577889442,0.051
0.02179930795847751,0.20592964824120596,0.051
0.02179930795847751,0.20562814070351754,0.051
0.021384083044982724,0.2053266331658291,0.051
0.021384083044982724,0.20502512562814065,0.051
0.020968858131487897,0.2047236180904522,0.051
0.020968858131487897,0.20442211055276377,0.051
0.021384083044982724,0.20412060301507534,0.051
0.021384083044982724,0.20381909547738689,0.051
0.021384083044982724,0.20351758793969846,0.051
0.021384083044982724,0.20321608040201,0.051
0.02179930795847751,0.20291457286432157,0.051
0.021384083044982724,0.20321608040201,0.051
0.021384083044982724,0.20351758793969846,0.051
0.021384083044982724,0.20381909547738689,0.051
0.021384083044982724,0.20412060301507534,0.051
0.020968858131487897,0.20442211055276377,0.051
0.020968858131487897,0.2047236180904522,0.051
0.021384083044982724,0.20502512562814065,0.051
0.021384083044982724,0.2053266331658291,0.051
0.02179930795847751,0.20562814070351754,0.051
0.02179930795847751,0.20592964824120596,0.051
0.021384083044982724,0.20623115577889442,0.051
0.020968858131487897,0.20653266331658288,0.051
0.02055363321799307,0.2068341708542713,0.051
0.02055363321799307,0.20713567839195973,0.051
0.02055363321799307,0.2074371859296482,0.051
0.02055363321799307,0.20773869346733662,0.051
0.02055363321799307,0.20804020100502507,0.051
0.020138408304498284,0.2083417085427135,0.051
0.020138408304498284,0.20864321608040196,0.051
0.020138408304498284,0.20894472361809058,0.051
0.020138408304498284,0.20924623115577903,0.051
0.020138408304498284,0.2095477386934675,0.051
0.020138408304498284,0.20984924623115592,0.051
0.02055363321799307,0.21015075376884437,0.051
0.02055363321799307,0.2104522613065328,0.051
0.020138408304498284,0.21075376884422123,0.051
0.020138408304498284,0.21105527638190968,0.051
0.020138408304498284,0.21135678391959814,0.051
0.02055363321799307,0.21165829145728657,0.051
0.020138408304498284,0.21195979899497502,0.051
0.020138408304498284,0.21226130653266345,0.051
0.01972318339100347,0.2125628140703519,0.051
0.01972318339100347,0.21286432160804034,0.051
0.01972318339100347,0.2131658291457288,0.051
0.01972318339100347,0.21346733668341722,0.051
0.019307958477508685,0.21376884422110565,0.051
0.019307958477508685,0.2140703517587941,0.051
0.019307958477508685,0.21437185929648256,0.051
0.019307958477508685,0.214673366834171,0.051
0.019307958477508685,0.21497487437185941,0.051
0.019307958477508685,0.21527638190954787,0.051
0.019307958477508685,0.21557788944723633,0.051
0.018892733564013844,0.21587939698492475,0.051
0.018892733564013844,0.21618090452261318,0.051
0.018892733564013844,0.21648241206030164,0.051
0.018892733564013844,0.21678391959799007,0.051
0.018477508650519017,0.21708542713567852,0.051
0.018477508650519017,0.21738693467336698,0.051
0.018477508650519017,0.2176884422110554,0.051
0.018062283737024246,0.21798994974874383,0.051
0.018062283737024246,0.2182914572864323,0.051
0.018062283737024246,0.21859296482412074,0.051
0.01764705882352942,0.21889447236180917,0.051
0.01764705882352942,0.2191959798994976,0.051
0.01723183391003462,0.21949748743718606,0.051
0.01723183391003462,0.21979899497487448,0.051
0.016816608996539792,0.22010050251256294,0.051
0.01640138408304498,0.2204020100502514,0.051
0.01640138408304498,0.22070351758793982,0.051
0.015986159169550193,0.22100502512562825,0.051
0.015570934256055366,0.2213065326633167,0.051
0.015570934256055366,0.22160804020100516,0.051
0.015155709342560567,0.2219095477386936,0.051
0.014740484429065753,0.22221105527638202,0.051
0.014740484429065753,0.22251256281407047,0.051
0.014740484429065753,0.2228140703517589,0.051
0.014325259515570926,0.22311557788944736,0.051
0.014325259515570926,0.2234170854271358,0.051
0.014740484429065753,0.22371859296482424,0.051
0.014740484429065753,0.22402010050251267,0.051
0.015155709342560567,0.22432160804020113,0.051
0.015155709342560567,0.22462311557788955,0.051
0.015570934256055366,0.224924623115578,0.051
0.015986159169550193,0.22522613065326644,0.051
0.01640138408304498,0.2255276381909549,0.051
0.016816608996539792,0.2255276381909549,0.051
0.01723183391003462,0.22582914572864332,0.051
0.01764705882352942,0.22582914572864332,0.051
0.018062283737024246,0.22613065326633178,0.051
0.018477508650519017,0.22613065326633178,0.051
0.018892733564013844,0.2264321608040202,0.051
0.019307958477508685,0.22673366834170866,0.051
0.01972318339100347,0.2270351758793971,0.051
0.020138408304498284,0.2270351758793971,0.051
0.02055363321799307,0.22733668341708552,0.051
0.020968858131487897,0.22733668341708552,0.051
0.021384083044982724,0.227638190954774,0.051
0.02179930795847751,0.227638190954774,0.051
0.022214532871972337,0.22793969849246243,0.051
0.022629757785467122,0.22824120603015086,0.051
0.02304498269896195,0.22824120603015086,0.051
0.023460207612456777,0.2285427135678393,0.051
0.023875432525951562,0.22884422110552774,0.051
0.024290657439446375,0.22884422110552774,0.051
0.02470588235294116,0.2291457286432162,0.051
0.025121107266436002,0.22944723618090462,0.051
0.02553633217993083,0.22974874371859308,0.051
0.0259515570934256,0.2300502512562815,0.051
0.026366782006920428,0.2300502512562815,0.051
0.026782006920415227,0.23035175879396994,0.051
0.027197231833910054,0.23035175879396994,0.051
0.027612456747404868,0.2306532663316584,0.051
0.028027681660899653,0.2306532663316584,0.051
0.02844290657439448,0.23095477386934685,0.051
0.02885813148788928,0.23095477386934685,0.051
0.029273356401384093,0.23125628140703527,0.051
0.02968858131487892,0.23125628140703527,0.051
0.030103806228373706,0.23125628140703527,0.051
0.03051903114186852,0.23155778894472373,0.051
0.03093425605536332,0.23155778894472373,0.051
0.031349480968858146,0.23185929648241216,0.051
0.03176470588235297,0.23185929648241216,0.051
0.032179930795847744,0.23185929648241216,0.051
0.032595155709342585,0.23216080402010061,0.051
0.03301038062283737,0.23216080402010061,0.051
0.033425605536332184,0.23246231155778904,0.051
0.03384083044982701,0.2327638190954775,0.051
0.0342560553633218,0.23306532663316593,0.051
0.03467128027681664,0.23336683417085435,0.051
0.03508650519031141,0.23336683417085435,0.051
0.03550173010380624,0.2336683417085428,0.051
0.035916955017301064,0.23396984924623127,0.051
0.03633217993079586,0.23396984924623127,0.051
0.036747404844290676,0.2342713567839197,0.051
0.03716262975778546,0.2342713567839197,0.051
0.03757785467128029,0.23457286432160812,0.051
0.0379930795847751,0.23457286432160812,0.051
0.0384083044982699,0.23487437185929658,0.051
0.03882352941176473,0.23487437185929658,0.051
0.039238754325259514,0.23517587939698503,0.051
0.03965397923875433,0.23517587939698503,0.051
0.040069204152249155,0.23517587939698503,0.051
0.040484429065743954,0.23547738693467346,0.051
0.04089965397923878,0.23547738693467346,0.051
0.04131487889273355,0.2357788944723619,0.051
0.04173010380622838,0.2357788944723619,0.051
0.04214532871972322,0.2357788944723619,0.051
0.04256055363321799,0.23608040201005034,0.051
0.04297577854671282,0.23608040201005034,0.051
0.043391003460207606,0.23638190954773877,0.051
0.04380622837370243,0.23638190954773877,0.051
0.04422145328719726,0.23668341708542723,0.051
0.044636678200692045,0.23668341708542723,0.051
0.04505190311418687,0.23668341708542723,0.051
0.04546712802768166,0.23698492462311568,0.051
0.045882352941176485,0.23698492462311568,0.051
0.04629757785467131,0.2372864321608041,0.051
0.0467128027681661,0.2372864321608041,0.051
0.04712802768166091,0.23758793969849257,0.051
0.0475432525951557,0.237889447236181,0.051
0.04795847750865054,0.237889447236181,0.051
0.048373702422145365,0.23819095477386945,0.051
0.048373702422145365,0.23849246231155785,0.051
0.048788927335640137,0.23879396984924633,0.051
0.048788927335640137,0.23909547738693476,0.051
0.048788927335640137,0.2393969849246232,0.051
0.049204152249134964,0.23969849246231165,0.051
0.049204152249134964,0.24000000000000007,0.051
0.049204152249134964,0.24030150753768853,0.051
0.04961937716262976,0.24060301507537699,0.051
0.04961937716262976,0.2409045226130654,0.051
0.05003460207612459,0.24120603015075387,0.051
0.05003460207612459,0.2415075376884423,0.051
0.050449826989619403,0.24180904522613073,0.051
0.050449826989619403,0.2421105527638192,0.051
0.050449826989619403,0.2424120603015076,0.051
0.05086505190311419,0.24271356783919606,0.051
0.05086505190311419,0.2430150753768845,0.051
0.05086505190311419,0.24331658291457295,0.051
0.051280276816609016,0.2436180904522614,0.051
0.051280276816609016,0.24391959798994983,0.051
0.051280276816609016,0.24422110552763826,0.051
0.0516955017301038,0.2445226130653267,0.051
0.0516955017301038,0.24482412060301517,0.051
0.0516955017301038,0.2451256281407036,0.051
0.0516955017301038,0.24542713567839203,0.051
0.05211072664359863,0.2457286432160805,0.051
0.05211072664359863,0.2460301507537689,0.051
0.05211072664359863,0.24633165829145737,0.051
0.052525951557093456,0.2466331658291458,0.051
0.052525951557093456,0.24693467336683422,0.051
0.052525951557093456,0.2472361809045227,0.051
0.052525951557093456,0.24753768844221113,0.051
0.05294117647058824,0.24783919597989956,0.051
0.05294117647058824,0.24814070351758805,0.051
0.05294117647058824,0.24844221105527645,0.051
0.05294117647058824,0.2487437185929649,0.051
0.05294117647058824,0.24904522613065333,0.051
0.05294117647058824,0.24934673366834179,0.051
0.05294117647058824,0.24964824120603024,0.051
0.05294117647058824,0.24994974874371867,0.051
0.05294117647058824,0.2502512562814071,0.051
0.05294117647058824,0.2505527638190955,0.051
0.053356401384083055,0.25085427135678395,0.051
0.053356401384083055,0.25115577889447244,0.051
0.053356401384083055,0.25145728643216086,0.051
0.053356401384083055,0.25175879396984935,0.051
0.053356401384083055,0.2520603015075378,0.051
0.053356401384083055,0.2523618090452262,0.051
0.053356401384083055,0.25266331658291463,0.051
0.053356401384083055,0.25296482412060306,0.051
0.053356401384083055,0.25326633165829154,0.051
0.053356401384083055,0.25356783919597997,0.051
0.053771626297577854,0.2538693467336684,0.051
0.053771626297577854,0.2541708542713569,0.051
0.053771626297577854,0.2544723618090453,0.051
0.05418685121107268,0.25477386934673374,0.051
0.05418685121107268,0.25507537688442217,0.051
0.05460207612456751,0.2553768844221106,0.051
0.05460207612456751,0.2556783919597991,0.051
0.05501730103806228,0.2559798994974875,0.051
0.05501730103806228,0.25628140703517593,0.051
0.05501730103806228,0.25658291457286436,0.051
0.05543252595155712,0.25688442211055285,0.051
0.05543252595155712,0.2571859296482413,0.051
0.05543252595155712,0.2574874371859297,0.051
0.05543252595155712,0.25778894472361813,0.051
0.05584775086505191,0.25809045226130656,0.051
0.05584775086505191,0.25839195979899504,0.051
0.05584775086505191,0.25869346733668347,0.051
0.05584775086505191,0.2589949748743719,0.051
0.05584775086505191,0.2592964824120604,0.051
0.05626297577854672,0.2595979899497488,0.051
0.05626297577854672,0.25989949748743724,0.051
0.05667820069204155,0.26020100502512566,0.051
0.05667820069204155,0.2605025125628141,0.051
0.05667820069204155,0.2608040201005026,0.051
0.05709342560553633,0.261105527638191,0.051
0.05709342560553633,0.26140703517587943,0.051
0.05709342560553633,0.2617085427135679,0.051
0.05709342560553633,0.26201005025125634,0.051
0.057508650519031174,0.26231155778894477,0.051
0.057508650519031174,0.2626130653266332,0.051
0.057508650519031174,0.2629145728643216,0.051
0.057508650519031174,0.2632160804020101,0.051
0.057508650519031174,0.26351758793969854,0.051
0.057508650519031174,0.26381909547738697,0.051
0.057923875432525945,0.2641206030150754,0.051
0.057923875432525945,0.2644221105527639,0.051
0.057923875432525945,0.2647236180904523,0.051
0.057923875432525945,0.26502512562814073,0.051
0.057923875432525945,0.26532663316582916,0.051
0.057923875432525945,0.2656281407035176,0.051
0.05833910034602077,0.2659296482412061,0.051
0.05833910034602077,0.26623115577889456,0.051
0.05833910034602077,0.266532663316583,0.051
0.05833910034602077,0.2668341708542714,0.051
0.0587543252595156,0.26713567839195984,0.051
0.0587543252595156,0.26743718592964827,0.051
0.0587543252595156,0.26773869346733675,0.051
0.0587543252595156,0.2680402010050252,0.051
0.0591695501730104,0.2683417085427136,0.051
0.0591695501730104,0.26864321608040204,0.051
0.0591695501730104,0.2689447236180905,0.051
0.05958477508650521,0.26924623115577895,0.051
0.05958477508650521,0.2695477386934674,0.051
0.05958477508650521,0.2698492462311558,0.051
0.06,0.27015075376884423,0.051
0.06,0.2704522613065327,0.051
0.06,0.27075376884422114,0.051
0.06,0.27105527638190957,0.051
0.06,0.27135678391959805,0.051
0.06,0.2716582914572865,0.051
0.06,0.2719597989949749,0.051
0.06,0.27226130653266334,0.051
0.06,0.27256281407035177,0.051
0.06,0.27286432160804025,0.051
0.06,0.2731658291457286,0.051
0.06,0.2734673366834171,0.051
0.06,0.2737688442211056,0.051
0.06,0.274070351758794,0.051
0.05958477508650521,0.27437185929648245,0.051
0.05958477508650521,0.2746733668341709,0.051
0.05958477508650521,0.2749748743718593,0.051
0.0591695501730104,0.2752763819095478,0.051
0.0591695501730104,0.2755778894472362,0.051
0.0587543252595156,0.27587939698492464,0.051
0.0587543252595156,0.27618090452261307,0.051
0.0587543252595156,0.27648241206030155,0.051
0.05833910034602077,0.27678391959799,0.051
0.05833910034602077,0.2770854271356784,0.051
0.05833910034602077,0.27738693467336684,0.051
0.05833910034602077,0.27768844221105526,0.051
0.05833910034602077,0.27798994974874375,0.051
0.05833910034602077,0.2782914572864322,0.051
0.05833910034602077,0.2785929648241206,0.051
0.05833910034602077,0.2788944723618091,0.051
0.05833910034602077,0.2791959798994975,0.051
0.05833910034602077,0.27949748743718594,0.051
0.05833910034602077,0.27979899497487437,0.051
0.057923875432525945,0.2801005025125628,0.051
0.057923875432525945,0.2804020100502513,0.051
0.057923875432525945,0.2807035175879397,0.051
0.057923875432525945,0.2810050251256282,0.051
0.057923875432525945,0.2813065326633166,0.051
0.057923875432525945,0.28160804020100505,0.051
0.057923875432525945,0.2819095477386935,0.051
0.057923875432525945,0.2822110552763819,0.051
0.057923875432525945,0.2825125628140704,0.051
0.057508650519031174,0.2828140703517588,0.051
0.057508650519031174,0.28311557788944725,0.051
0.057508650519031174,0.28341708542713573,0.051
0.057508650519031174,0.2837185929648241,0.051
0.057508650519031174,0.2840201005025126,0.051
0.057508650519031174,0.284321608040201,0.051
0.057508650519031174,0.28462311557788944,0.051
0.05709342560553633,0.2849246231155779,0.051
0.05709342560553633,0.2852261306532663,0.051
0.05709342560553633,0.2855276381909548,0.051
0.05709342560553633,0.28582914572864326,0.051
0.05709342560553633,0.28613065326633164,0.051
0.05709342560553633,0.2864321608040201,0.051
0.05709342560553633,0.28673366834170855,0.051
0.05667820069204155,0.287035175879397,0.051
0.05667820069204155,0.28733668341708546,0.051
0.05667820069204155,0.28763819095477383,0.051
0.05667820069204155,0.2879396984924623,0.051
0.05667820069204155,0.28824120603015074,0.051
0.05667820069204155,0.2885427135678392,0.051
0.05626297577854672,0.28884422110552765,0.051
0.05626297577854672,0.2891457286432161,0.051
0.05626297577854672,0.2894472361809045,0.051
0.05626297577854672,0.28974874371859294,0.051
0.05626297577854672,0.2900502512562814,0.051
0.05626297577854672,0.29035175879396985,0.051
0.05626297577854672,0.2906532663316583,0.051
0.05584775086505191,0.29095477386934676,0.051
0.05584775086505191,0.2912562814070352,0.051
0.05584775086505191,0.2915577889447236,0.051
0.05584775086505191,0.29185929648241205,0.051
0.05584775086505191,0.2921608040201005,0.051
0.05584775086505191,0.29246231155778896,0.051
0.05543252595155712,0.2927638190954774,0.051
0.05543252595155712,0.2930653266331658,0.051
0.05543252595155712,0.2933668341708543,0.051
0.05501730103806228,0.2936683417085427,0.051
0.05501730103806228,0.29396984924623115,0.051
0.05501730103806228,0.2942713567839196,0.051
0.05460207612456751,0.294572864321608,0.051
0.05418685121107268,0.2948743718592965,0.051
0.053771626297577854,0.2951758793969849,0.051
0.053356401384083055,0.2954773869346734,0.051
0.05294117647058824,0.2954773869346734,0.051
0.052525951557093456,0.2957788944723618,0.051
0.05211072664359863,0.2957788944723618,0.051
0.0516955017301038,0.29608040201005026,0.051
0.051280276816609016,0.29608040201005026,0.051
0.05086505190311419,0.29608040201005026,0.051
0.050449826989619403,0.29608040201005026,0.051
0.05003460207612459,0.29608040201005026,0.051
0.04961937716262976,0.29608040201005026,0.051
0.049204152249134964,0.29608040201005026,0.051
0.048788927335640137,0.2957788944723618,0.051
0.048373702422145365,0.2957788944723618,0.051
0.04795847750865054,0.2957788944723618,0.051
0.0475432525951557,0.2957788944723618,0.051
0.04712802768166091,0.2957788944723618,0.051
0.0467128027681661,0.2957788944723618,0.1
0.03467128027681664,0.27587939698492464,0.1
0.0342560553633218,0.2755778894472362,0.051
0.0342560553633218,0.2752763819095478,0.051
0.0342560553633218,0.2749748743718593,0.051
0.03384083044982701,0.2746733668341709,0.051
0.03384083044982701,0.27437185929648245,0.051
0.033425605536332184,0.274070351758794,0.051
0.033425605536332184,0.2737688442211056,0.051
0.033425605536332184,0.2734673366834171,0.051
0.033425605536332184,0.2731658291457286,0.051
0.033425605536332184,0.27286432160804025,0.051
0.03384083044982701,0.27256281407035177,0.051
0.0342560553633218,0.27226130653266334,0.051
0.03467128027681664,0.2719597989949749,0.051
0.03508650519031141,0.2716582914572865,0.051
0.03550173010380624,0.2716582914572865,0.051
0.035916955017301064,0.27135678391959805,0.051
0.03633217993079586,0.27135678391959805,0.051
0.036747404844290676,0.27105527638190957,0.051
0.03716262975778546,0.27105527638190957,0.051
0.03757785467128029,0.27075376884422114,0.051
0.0379930795847751,0.27075376884422114,0.051
0.0384083044982699,0.2704522613065327,0.051
0.03882352941176473,0.2704522613065327,0.051
0.039238754325259514,0.2704522613065327,0.051
0.03965397923875433,0.27015075376884423,0.051
0.040069204152249155,0.27015075376884423,0.051
0.040484429065743954,0.27015075376884423,0.051
0.04089965397923878,0.2698492462311558,0.051
0.04131487889273355,0.2698492462311558,0.051
0.04173010380622838,0.2698492462311558,0.051
0.04214532871972322,0.2698492462311558,0.051
0.04256055363321799,0.2698492462311558,0.051
0.04297577854671282,0.2695477386934674,0.051
0.043391003460207606,0.2695477386934674,0.051
0.04380622837370243,0.2695477386934674,0.051
0.04422145328719726,0.2695477386934674,0.051
0.044636678200692045,0.2695477386934674,0.051
0.04505190311418687,0.2695477386934674,0.051
0.04546712802768166,0.2695477386934674,0.051
0.045882352941176485,0.26924623115577895,0.051
0.04629757785467131,0.26924623115577895,0.051
0.0467128027681661,0.26924623115577895,0.051
0.04712802768166091,0.26924623115577895,0.051
0.0475432525951557,0.26924623115577895,0.051
0.04795847750865054,0.26924623115577895,0.051
0.048373702422145365,0.26924623115577895,0.051
0.048788927335640137,0.26924623115577895,0.051
0.049204152249134964,0.26924623115577895,0.051
0.04961937716262976,0.26924623115577895,0.051
0.05003460207612459,0.26924623115577895,0.051
0.050449826989619403,0.26924623115577895,0.051
0.05086505190311419,0.2695477386934674,0.051
0.051280276816609016,0.2695477386934674,0.051
0.0516955017301038,0.2695477386934674,0.051
0.05211072664359863,0.2695477386934674,0.051
0.052525951557093456,0.2695477386934674,0.051
0.05294117647058824,0.2695477386934674,0.051
0.053356401384083055,0.2698492462311558,0.051
0.053771626297577854,0.2698492462311558,0.051
0.05418685121107268,0.2698492462311558,0.051
0.05460207612456751,0.2698492462311558,0.051
0.05501730103806228,0.27015075376884423,0.051
0.05543252595155712,0.27015075376884423,0.051
0.05584775086505191,0.27015075376884423,0.051
0.05626297577854672,0.2704522613065327,0.051
0.05667820069204155,0.2704522613065327,0.051
0.05709342560553633,0.27075376884422114,0.051
0.057508650519031174,0.27105527638190957,0.051
0.057923875432525945,0.27105527638190957,0.051
0.05833910034602077,0.27135678391959805,0.051
0.05833910034602077,0.2716582914572865,0.051
0.0587543252595156,0.2719597989949749,0.051
0.0587543252595156,0.27226130653266334,0.051
0.0587543252595156,0.27256281407035177,0.051
0.0587543252595156,0.27286432160804025,0.051
0.0587543252595156,0.2731658291457286,0.051
0.0587543252595156,0.2734673366834171,0.1
0.049204152249134964,0.2906532663316583,0.1
0.04961937716262976,0.29035175879396985,0.051
0.05003460207612459,0.29035175879396985,0.051
0.050449826989619403,0.2900502512562814,0.051
0.05086505190311419,0.28974874371859294,0.051
0.051280276816609016,0.28974874371859294,0.051
0.0516955017301038,0.2894472361809045,0.051
0.05211072664359863,0.2891457286432161,0.051
0.05211072664359863,0.28884422110552765,0.051
0.052525951557093456,0.2885427135678392,0.051
0.052525951557093456,0.28824120603015074,0.051
0.052525951557093456,0.2879396984924623,0.051
0.052525951557093456,0.28763819095477383,0.051
0.052525951557093456,0.28733668341708546,0.051
0.052525951557093456,0.287035175879397,0.051
0.05294117647058824,0.28673366834170855,0.051
0.053356401384083055,0.2864321608040201,0.051
0.053356401384083055,0.28613065326633164,0.051
0.053356401384083055,0.28582914572864326,0.051
0.053356401384083055,0.2855276381909548,0.1
0.0384083044982699,0.2954773869346734,0.1
0.03882352941176473,0.2951758793969849,0.051
0.039238754325259514,0.2951758793969849,0.051
0.03965397923875433,0.2948743718592965,0.051
0.040069204152249155,0.294572864321608,0.051
0.040484429065743954,0.294572864321608,0.051
0.04089965397923878,0.294572864321608,0.051
0.04131487889273355,0.2942713567839196,0.051
0.04173010380622838,0.29396984924623115,0.051
0.04214532871972322,0.2936683417085427,0.051
0.04256055363321799,0.2936683417085427,0.051
0.04297577854671282,0.2933668341708543,0.051
0.043391003460207606,0.2933668341708543,0.051
0.04380622837370243,0.2933668341708543,0.051
0.04422145328719726,0.2936683417085427,0.051
0.044636678200692045,0.2936683417085427,0.051
0.04505190311418687,0.29396984924623115,0.051
0.04546712802768166,0.29396984924623115,0.051
0.045882352941176485,0.29396984924623115,0.051
0.04629757785467131,0.2942713567839196,0.051
0.0467128027681661,0.2942713567839196,0.051
0.04712802768166091,0.2942713567839196,0.051
0.0475432525951557,0.2942713567839196,0.051
0.04795847750865054,0.2942713567839196,0.051
0.048373702422145365,0.294572864321608,0.051
0.048788927335640137,0.294572864321608,0.051
0.049204152249134964,0.294572864321608,0.051
0.04961937716262976,0.294572864321608,0.051
0.05003460207612459,0.294572864321608,0.051
0.050449826989619403,0.294572864321608,0.051
0.05086505190311419,0.294572864321608,0.051
0.051280276816609016,0.294572864321608,0.1
-0.04214532871972317,0.29396984924623115,0.1
-0.041730103806228366,0.29396984924623115,0.051
-0.04131487889273356,0.29396984924623115,0.051
-0.040899653979238754,0.29396984924623115,0.051
-0.04048442906574395,0.29396984924623115,0.051
-0.04006920415224913,0.29396984924623115,0.051
-0.039653979238754314,0.29396984924623115,0.051
-0.039238754325259514,0.29396984924623115,0.051
-0.03882352941176471,0.29396984924623115,0.051
-0.0384083044982699,0.29396984924623115,0.051
-0.037993079584775075,0.29396984924623115,0.051
-0.03757785467128027,0.29396984924623115,0.051
-0.03716262975778546,0.29396984924623115,0.051
-0.036747404844290656,0.2942713567839196,0.051
-0.03633217993079585,0.2942713567839196,0.051
-0.03591695501730102,0.2942713567839196,0.051
-0.03550173010380622,0.2942713567839196,0.051
-0.035086505190311416,0.2942713567839196,0.051
-0.03467128027681661,0.2942713567839196,0.051
-0.034256055363321804,0.2942713567839196,0.051
-0.03384083044982698,0.2942713567839196,0.051
-0.03342560553633217,0.2942713567839196,0.051
-0.033010380622837364,0.2942713567839196,0.051
-0.03259515570934256,0.2942713567839196,0.051
-0.03217993079584776,0.2942713567839196,0.051
-0.03176470588235293,0.2942713567839196,0.051
-0.03134948096885812,0.2942713567839196,0.051
-0.03093425605536332,0.2942713567839196,0.051
-0.030519031141868512,0.2942713567839196,0.051
-0.030103806228373706,0.2942713567839196,0.051
-0.02968858131487888,0.2942713567839196,0.051
-0.029273356401384072,0.2942713567839196,0.051
-0.02885813148788927,0.2942713567839196,0.051
-0.028442906574394466,0.2942713567839196,0.051
-0.028027681660899653,0.2942713567839196,0.051
-0.027612456747404833,0.2942713567839196,0.051
-0.027197231833910027,0.29396984924623115,0.051
-0.02678200692041522,0.29396984924623115,0.051
-0.026366782006920414,0.29396984924623115,0.051
-0.025951557093425608,0.29396984924623115,0.051
-0.02553633217993078,0.29396984924623115,0.051
-0.025121107266435974,0.29396984924623115,0.051
-0.024705882352941168,0.29396984924623115,0.051
-0.02429065743944637,0.29396984924623115,0.051
-0.023875432525951562,0.29396984924623115,0.051
-0.023460207612456735,0.2936683417085427,0.051
-0.02304498269896195,0.2936683417085427,0.051
-0.022629757785467122,0.2936683417085427,0.051
-0.022214532871972295,0.2936683417085427,0.051
-0.02179930795847751,0.2933668341708543,0.051
-0.02138408304498269,0.2933668341708543,0.051
-0.020968858131487897,0.2933668341708543,0.051
-0.020553633217993077,0.2933668341708543,0.051
-0.02013840830449825,0.2933668341708543,0.051
-0.019723183391003464,0.2930653266331658,0.051
-0.019307958477508637,0.2930653266331658,0.051
-0.01889273356401385,0.2930653266331658,0.051
-0.018477508650519024,0.2927638190954774,0.051
-0.018062283737024197,0.2927638190954774,0.051
-0.01764705882352942,0.2927638190954774,0.051
-0.017231833910034584,0.2927638190954774,0.051
-0.016816608996539806,0.2927638190954774,0.051
-0.01640138408304497,0.2927638190954774,0.051
-0.01598615916955015,0.2930653266331658,0.051
-0.015570934256055359,0.2930653266331658,0.051
-0.015155709342560539,0.2933668341708543,0.051
-0.014740484429065753,0.2933668341708543,0.051
-0.014325259515570926,0.2936683417085427,0.051
-0.013910034602076106,0.2936683417085427,0.051
-0.013494809688581313,0.2936683417085427,0.051
-0.013079584775086493,0.29396984924623115,0.051
-0.0126643598615917,0.29396984924623115,0.051
-0.01224913494809688,0.29396984924623115,0.051
-0.011833910034602053,0.29396984924623115,0.051
-0.011418685121107268,0.2942713567839196,0.051
-0.011003460207612448,0.2942713567839196,0.051
-0.010588235294117655,0.2942713567839196,0.051
-0.010173010380622835,0.2942713567839196,0.051
-0.009757785467128001,0.294572864321608,0.051
-0.009342560553633222,0.294572864321608,0.051
-0.008927335640138388,0.294572864321608,0.051
-0.00851211072664361,0.294572864321608,0.051
-0.008096885813148783,0.294572864321608,0.051
-0.007681660899653955,0.2948743718592965,0.051
-0.00726643598615917,0.2948743718592965,0.051
-0.006851211072664343,0.2948743718592965,0.051
-0.006435986159169564,0.2948743718592965,0.051
-0.00602076124567473,0.2951758793969849,0.051
-0.00560553633217991,0.2951758793969849,0.051
-0.005190311418685117,0.2951758793969849,0.051
-0.004775086505190297,0.2951758793969849,0.051
-0.004359861591695512,0.2951758793969849,0.051
-0.0039446366782006845,0.2954773869346734,0.051
-0.0035294117647058573,0.2954773869346734,0.051
-0.003114186851211072,0.2954773869346734,0.051
-0.0026989619377162447,0.2954773869346734,0.051
-0.002283737024221459,0.2954773869346734,0.051
-0.001868512110726639,0.2954773869346734,0.051
-0.0014532871972318118,0.2957788944723618,0.051
-0.0010380622837370262,0.2957788944723618,0.051
-0.0006228373702421991,0.2957788944723618,0.051
-0.00020761245674741358,0.2957788944723618,0.051
0.00020761245674740664,0.2957788944723618,0.051
0.0006228373702422407,0.2957788944723618,0.051
0.0010380622837370262,0.29608040201005026,0.051
0.0014532871972318534,0.29608040201005026,0.051
0.001868512110726632,0.29608040201005026,0.051
0.002283737024221459,0.29608040201005026,0.051
0.0026989619377162932,0.29608040201005026,0.051
0.003114186851211065,0.29608040201005026,0.051
0.003529411764705892,0.2963819095477387,0.051
0.003944636678200691,0.2963819095477387,0.051
0.004359861591695519,0.2963819095477387,0.051
0.004775086505190332,0.2963819095477387,0.051
0.005190311418685117,0.2963819095477387,0.051
0.0056055363321799445,0.2966834170854271,0.051
0.006020761245674744,0.2966834170854271,0.051
0.006435986159169557,0.2966834170854271,0.051
0.006851211072664384,0.2966834170854271,0.051
0.00726643598615917,0.2966834170854271,0.051
0.007681660899653983,0.2966834170854271,0.051
0.008096885813148783,0.29698492462311554,0.051
0.00851211072664361,0.29698492462311554,0.051
0.008927335640138437,0.29698492462311554,0.051
0.009342560553633208,0.29698492462311554,0.051
0.00975778546712805,0.29698492462311554,0.051
0.010173010380622835,0.29698492462311554,0.051
0.010588235294117662,0.29728643216080397,0.051
0.011003460207612475,0.29728643216080397,0.051
0.011418685121107261,0.29728643216080397,0.051
